x,y,z,pitch,yaw,ok,err
0.35,-0.1,0.08,1.2,-0.3,1,7.749188694462259e-05
0.35,-0.1,0.08,1.2,0.0,1,9.097120457376547e-05
0.35,-0.1,0.08,1.2,0.3,1,5.7005732811531096e-05
0.35,-0.1,0.08,1.2,0.6,1,7.555861170238315e-05
0.35,-0.1,0.08,1.57,-0.6,1,5.485147963827068e-05
0.35,-0.1,0.08,1.57,-0.3,1,5.216655235582067e-05
0.35,-0.1,0.08,1.57,0.0,1,6.400248049119475e-05
0.35,-0.1,0.08,1.57,0.3,1,8.394329461332452e-05
0.35,-0.1,0.08,1.57,0.6,1,9.546887989998958e-05
0.35,-0.1,0.12,0.0,-0.6,0,0.04694054860467081
0.35,-0.1,0.12,0.0,-0.3,0,0.053339029280446836
0.35,-0.1,0.12,0.0,0.0,0,0.15233330858191574
0.35,-0.1,0.12,0.0,0.3,1,9.281901706270874e-05
0.35,-0.1,0.12,0.0,0.6,1,5.732806431901036e-05
0.35,-0.1,0.12,0.225,-0.6,1,9.090784000193379e-05
0.35,-0.1,0.12,0.225,-0.3,1,6.344485836974055e-05
0.35,-0.1,0.12,0.225,0.0,1,9.692661484164546e-05
0.35,-0.1,0.12,0.225,0.3,1,8.642674732230769e-05
0.35,-0.1,0.12,0.225,0.6,1,5.5545819904758586e-05
0.35,-0.1,0.12,0.45,-0.6,1,9.776689398812298e-05
0.35,-0.1,0.12,0.45,-0.3,1,6.812175642398082e-05
0.35,-0.1,0.12,0.45,0.0,1,6.737539634337794e-05
0.35,-0.1,0.12,0.45,0.3,1,6.447573991457032e-05
0.35,-0.1,0.12,0.45,0.6,1,6.604604939905205e-05
0.35,-0.1,0.12,0.675,-0.6,1,5.839178032411072e-05
0.35,-0.1,0.12,0.675,-0.3,1,9.181830912846363e-05
0.35,-0.1,0.12,0.675,0.0,1,9.84999508821153e-05
0.35,-0.1,0.12,0.675,0.3,1,6.104463448235509e-05
0.35,-0.1,0.12,0.675,0.6,1,6.311120661501298e-05
0.35,-0.1,0.12,0.9,-0.6,1,6.950686222656212e-05
0.35,-0.1,0.12,0.9,-0.3,1,5.881349990676352e-05
0.35,-0.1,0.12,0.9,0.0,1,6.599448450503706e-05
0.35,-0.1,0.12,0.9,0.3,1,5.8251014335491604e-05
0.35,-0.1,0.12,0.9,0.6,1,6.973388525861346e-05
0.35,-0.1,0.12,1.2,-0.6,1,8.636552648808026e-05
0.35,-0.1,0.12,1.2,-0.3,1,7.731333787648945e-05
0.35,-0.1,0.12,1.2,0.0,1,9.098198615949298e-05
0.35,-0.1,0.12,1.2,0.3,1,5.674336907163124e-05
0.35,-0.1,0.12,1.2,0.6,1,7.950905134761091e-05
0.35,-0.1,0.12,1.57,-0.6,1,5.450100701704544e-05
0.35,-0.1,0.12,1.57,-0.3,1,5.1161851839318146e-05
0.35,-0.1,0.12,1.57,0.0,1,6.251269550777174e-05
0.35,-0.1,0.12,1.57,0.3,1,7.500336815274935e-05
0.35,-0.1,0.12,1.57,0.6,1,5.0178168494235315e-05
0.35,-0.1,0.16,0.0,-0.6,1,8.464753924019825e-05
0.35,-0.1,0.16,0.0,-0.3,1,5.415267126348657e-05
0.35,-0.1,0.16,0.0,0.0,1,5.934182773560554e-05
0.35,-0.1,0.16,0.0,0.3,1,6.079818069976868e-05
0.35,-0.1,0.16,0.0,0.6,1,6.927385664976053e-05
0.35,-0.1,0.16,0.225,-0.6,1,8.335175680657629e-05
0.35,-0.1,0.16,0.225,-0.3,1,9.816506856054176e-05
0.35,-0.1,0.16,0.225,0.0,1,7.491081533338456e-05
0.35,-0.1,0.16,0.225,0.3,1,9.571813284706417e-05
0.35,-0.1,0.16,0.225,0.6,1,9.43655560965581e-05
0.35,-0.1,0.16,0.45,-0.6,1,9.767404171087315e-05
0.35,-0.1,0.16,0.45,-0.3,1,6.794531354969036e-05
0.35,-0.1,0.16,0.45,0.0,1,6.743195965457709e-05
0.35,-0.1,0.16,0.45,0.3,1,6.818319704734054e-05
0.35,-0.1,0.16,0.45,0.6,1,7.370755648791341e-05
0.35,-0.1,0.16,0.675,-0.6,1,5.8604403060980076e-05
0.35,-0.1,0.16,0.675,-0.3,1,9.18958182992996e-05
0.35,-0.1,0.16,0.675,0.0,1,9.908590734313372e-05
0.35,-0.1,0.16,0.675,0.3,1,6.62160638296158e-05
0.35,-0.1,0.16,0.675,0.6,1,6.698176974818413e-05
0.35,-0.1,0.16,0.9,-0.6,1,7.014494361727022e-05
0.35,-0.1,0.16,0.9,-0.3,1,5.894403729033997e-05
0.35,-0.1,0.16,0.9,0.0,1,6.642413881277468e-05
0.35,-0.1,0.16,0.9,0.3,1,6.14706200347529e-05
0.35,-0.1,0.16,0.9,0.6,1,7.46494664683129e-05
0.35,-0.1,0.16,1.2,-0.6,1,8.726696067111694e-05
0.35,-0.1,0.16,1.2,-0.3,1,7.721900996028715e-05
0.35,-0.1,0.16,1.2,0.0,1,9.088606729517091e-05
0.35,-0.1,0.16,1.2,0.3,1,5.5456475372566464e-05
0.35,-0.1,0.16,1.2,0.6,1,8.503446620218002e-05
0.35,-0.1,0.16,1.57,-0.6,1,5.454690859271135e-05
0.35,-0.1,0.16,1.57,-0.3,1,5.050833628953141e-05
0.35,-0.1,0.16,1.57,0.0,1,6.132179985544307e-05
0.35,-0.1,0.16,1.57,0.3,1,6.971805785069113e-05
0.35,-0.1,0.16,1.57,0.6,1,5.355069442842077e-05
0.35,-0.1,0.2,0.0,-0.6,1,7.80597566972695e-05
0.35,-0.1,0.2,0.0,-0.3,1,8.486629481668358e-05
0.35,-0.1,0.2,0.0,0.0,1,8.696926531832368e-05
0.35,-0.1,0.2,0.0,0.3,1,9.785395979988809e-05
0.35,-0.1,0.2,0.0,0.6,1,6.578346575047027e-05
0.35,-0.1,0.2,0.225,-0.6,1,8.291586981115729e-05
0.35,-0.1,0.2,0.225,-0.3,1,9.741391384640927e-05
0.35,-0.1,0.2,0.225,0.0,1,7.456578247001433e-05
0.35,-0.1,0.2,0.225,0.3,1,9.4136048552537e-05
0.35,-0.1,0.2,0.225,0.6,1,8.875218331066147e-05
0.35,-0.1,0.2,0.45,-0.6,1,9.809328330641882e-05
0.35,-0.1,0.2,0.45,-0.3,1,6.83994456499984e-05
0.35,-0.1,0.2,0.45,0.0,1,6.794729982004328e-05
0.35,-0.1,0.2,0.45,0.3,1,7.282777914272561e-05
0.35,-0.1,0.2,0.45,0.6,1,8.185405232853169e-05
0.35,-0.1,0.2,0.675,-0.6,1,5.908903384644684e-05
0.35,-0.1,0.2,0.675,-0.3,1,9.2502076278364e-05
0.35,-0.1,0.2,0.675,0.0,1,9.996770200719218e-05
0.35,-0.1,0.2,0.675,0.3,1,7.097067957207675e-05
0.35,-0.1,0.2,0.675,0.6,1,7.45296403723321e-05
0.35,-0.1,0.2,0.9,-0.6,1,7.094344047366468e-05
0.35,-0.1,0.2,0.9,-0.3,1,5.921634112017499e-05
0.35,-0.1,0.2,0.9,0.0,1,6.687567302843212e-05
0.35,-0.1,0.2,0.9,0.3,1,6.358564202233747e-05
0.35,-0.1,0.2,0.9,0.6,1,8.271151150004844e-05
0.35,-0.1,0.2,1.2,-0.6,1,8.825963128922539e-05
0.35,-0.1,0.2,1.2,-0.3,1,7.721848510027849e-05
0.35,-0.1,0.2,1.2,0.0,1,9.074283730018537e-05
0.35,-0.1,0.2,1.2,0.3,1,5.164748434859458e-05
0.35,-0.1,0.2,1.2,0.6,1,9.311773601486498e-05
0.35,-0.1,0.2,1.57,-0.6,0,0.05800256645943432
0.35,-0.1,0.2,1.57,-0.3,0,0.0560972555243031
0.35,-0.1,0.2,1.57,0.0,0,0.08987612562285005
0.35,-0.1,0.2,1.57,0.3,0,0.1229097484188186
0.35,-0.1,0.2,1.57,0.6,0,0.11879588980517537
0.35,-0.1,0.25,0.0,-0.6,1,7.752840703854585e-05
0.35,-0.1,0.25,0.0,-0.3,1,8.338742554879532e-05
0.35,-0.1,0.25,0.0,0.0,1,8.148598267077123e-05
0.35,-0.1,0.25,0.0,0.3,1,9.330847139657425e-05
0.35,-0.1,0.25,0.0,0.6,1,7.782859727052842e-05
0.35,-0.1,0.25,0.225,-0.6,1,8.407399951697931e-05
0.35,-0.1,0.25,0.225,-0.3,1,5.0318234444443976e-05
0.35,-0.1,0.25,0.225,0.0,1,7.748925612293328e-05
0.35,-0.1,0.25,0.225,0.3,1,9.784823277024304e-05
0.35,-0.1,0.25,0.225,0.6,1,8.635454180258617e-05
0.35,-0.1,0.25,0.45,-0.6,1,9.949918727438783e-05
0.35,-0.1,0.25,0.45,-0.3,1,7.003417000043148e-05
0.35,-0.1,0.25,0.45,0.0,1,6.934483674800692e-05
0.35,-0.1,0.25,0.45,0.3,1,7.919297746065592e-05
0.35,-0.1,0.25,0.45,0.6,1,6.814449051908481e-05
0.35,-0.1,0.25,0.675,-0.6,1,6.000860741038749e-05
0.35,-0.1,0.25,0.675,-0.3,1,9.39110108290125e-05
0.35,-0.1,0.25,0.675,0.0,1,5.073763031197354e-05
0.35,-0.1,0.25,0.675,0.3,1,7.612340434743772e-05
0.35,-0.1,0.25,0.675,0.6,1,9.519538528484981e-05
0.35,-0.1,0.25,0.9,-0.6,1,7.209910228372376e-05
0.35,-0.1,0.25,0.9,-0.3,1,5.9731557854190245e-05
0.35,-0.1,0.25,0.9,0.0,1,6.751362138733504e-05
0.35,-0.1,0.25,0.9,0.3,1,6.482051520996026e-05
0.35,-0.1,0.25,0.9,0.6,1,5.150170918582186e-05
0.35,-0.1,0.25,1.2,-0.6,1,8.965485131019049e-05
0.35,-0.1,0.25,1.2,-0.3,1,7.748760439438142e-05
0.35,-0.1,0.25,1.2,0.0,1,9.065882984416746e-05
0.35,-0.1,0.25,1.2,0.3,1,9.386022057436881e-05
0.35,-0.1,0.25,1.2,0.6,0,0.011124735859757573
0.35,-0.1,0.25,1.57,-0.6,0,0.2132064258218021
0.35,-0.1,0.25,1.57,-0.3,0,0.18683093381399576
0.35,-0.1,0.25,1.57,0.0,0,0.27876495970909515
0.35,-0.1,0.25,1.57,0.3,0,0.43394214574040413
0.35,-0.1,0.25,1.57,0.6,0,0.3741931786598766
0.35,0.0,0.08,0.0,-0.6,0,0.18894173736439474
0.35,0.0,0.08,0.0,-0.3,0,0.31475731468043255
0.35,0.0,0.08,0.0,0.0,0,0.14485170640345083
0.35,0.0,0.08,0.0,0.3,0,0.3152193051848398
0.35,0.0,0.08,0.0,0.6,0,0.1889817508303547
0.35,0.0,0.08,0.225,-0.6,1,7.903468517032335e-05
0.35,0.0,0.08,0.225,-0.3,1,8.37832647638093e-05
0.35,0.0,0.08,0.225,0.0,0,0.2714342189126617
0.35,0.0,0.08,0.225,0.3,1,8.380763215420002e-05
0.35,0.0,0.08,0.225,0.6,1,7.912624650259747e-05
0.35,0.0,0.08,0.45,-0.6,1,8.477170042560011e-05
0.35,0.0,0.08,0.45,-0.3,1,7.930197321834443e-05
0.35,0.0,0.08,0.45,0.0,1,6.44508228774774e-05
0.35,0.0,0.08,0.45,0.3,1,7.932264483431904e-05
0.35,0.0,0.08,0.45,0.6,1,8.485511745029047e-05
0.35,0.0,0.08,0.675,-0.6,1,5.95279089041476e-05
0.35,0.0,0.08,0.675,-0.3,1,5.043751449325854e-05
0.35,0.0,0.08,0.675,0.0,1,8.396529477799638e-05
0.35,0.0,0.08,0.675,0.3,1,5.0442467639538444e-05
0.35,0.0,0.08,0.675,0.6,1,5.9535149825700855e-05
0.35,0.0,0.08,0.9,-0.6,1,9.119501356006167e-05
0.35,0.0,0.08,0.9,-0.3,1,6.4012134352514e-05
0.35,0.0,0.08,0.9,0.0,1,5.552263267955009e-05
0.35,0.0,0.08,0.9,0.3,1,6.400767938390723e-05
0.35,0.0,0.08,0.9,0.6,1,9.111421253092367e-05
0.35,0.0,0.08,1.2,-0.6,1,6.998211755745479e-05
0.35,0.0,0.08,1.2,-0.3,1,8.378416646095504e-05
0.35,0.0,0.08,1.2,0.0,1,7.412597838458056e-05
0.35,0.0,0.08,1.2,0.3,1,8.375941103394044e-05
0.35,0.0,0.08,1.2,0.6,1,6.984096738076379e-05
0.35,0.0,0.08,1.57,-0.6,1,8.727949814393593e-05
0.35,0.0,0.08,1.57,-0.3,1,5.510670141569936e-05
0.35,0.0,0.08,1.57,0.0,1,9.918209285634235e-05
0.35,0.0,0.08,1.57,0.3,1,5.5077324966223115e-05
0.35,0.0,0.08,1.57,0.6,1,8.707777206673091e-05
0.35,0.0,0.12,0.0,-0.6,1,5.221248516428898e-05
0.35,0.0,0.12,0.0,-0.3,0,0.04460098380754101
0.35,0.0,0.12,0.0,0.0,0,0.11618202954992547
0.35,0.0,0.12,0.0,0.3,0,0.044680541416066547
0.35,0.0,0.12,0.0,0.6,1,5.224648314990726e-05
0.35,0.0,0.12,0.225,-0.6,1,7.520542704807302e-05
0.35,0.0,0.12,0.225,-0.3,1,6.102036790298846e-05
0.35,0.0,0.12,0.225,0.0,1,9.801378779376581e-05
0.35,0.0,0.12,0.225,0.3,1,6.106636627800863e-05
0.35,0.0,0.12,0.225,0.6,1,7.530741697019077e-05
0.35,0.0,0.12,0.45,-0.6,1,8.728425260713558e-05
0.35,0.0,0.12,0.45,-0.3,1,7.490880513634196e-05
0.35,0.0,0.12,0.45,0.0,1,5.641114040264868e-05
0.35,0.0,0.12,0.45,0.3,1,7.493410025045969e-05
0.35,0.0,0.12,0.45,0.6,1,8.735834920563025e-05
0.35,0.0,0.12,0.675,-0.6,1,6.284419721329882e-05
0.35,0.0,0.12,0.675,-0.3,1,5.041214827785563e-05
0.35,0.0,0.12,0.675,0.0,1,8.34870427212453e-05
0.35,0.0,0.12,0.675,0.3,1,5.041625380756823e-05
0.35,0.0,0.12,0.675,0.6,1,6.28365589272591e-05
0.35,0.0,0.12,0.9,-0.6,1,9.812380160851762e-05
0.35,0.0,0.12,0.9,-0.3,1,6.43409965154426e-05
0.35,0.0,0.12,0.9,0.0,1,5.544687075227476e-05
0.35,0.0,0.12,0.9,0.3,1,6.433405962082694e-05
0.35,0.0,0.12,0.9,0.6,1,9.799675875581985e-05
0.35,0.0,0.12,1.2,-0.6,1,7.484615685766761e-05
0.35,0.0,0.12,1.2,-0.3,1,8.438255232660063e-05
0.35,0.0,0.12,1.2,0.0,1,7.411176352420806e-05
0.35,0.0,0.12,1.2,0.3,1,8.435332995313321e-05
0.35,0.0,0.12,1.2,0.6,1,7.466430640623466e-05
0.35,0.0,0.12,1.57,-0.6,1,9.180264969146522e-05
0.35,0.0,0.12,1.57,-0.3,1,5.492857774055113e-05
0.35,0.0,0.12,1.57,0.0,1,9.813431890897501e-05
0.35,0.0,0.12,1.57,0.3,1,5.489691866978516e-05
0.35,0.0,0.12,1.57,0.6,1,9.155626687166972e-05
0.35,0.0,0.16,0.0,-0.6,1,8.32669719921962e-05
0.35,0.0,0.16,0.0,-0.3,1,5.529104273168945e-05
0.35,0.0,0.16,0.0,0.0,0,0.09457608332718158
0.35,0.0,0.16,0.0,0.3,1,5.536160721113819e-05
0.35,0.0,0.16,0.0,0.6,1,8.336122676548355e-05
0.35,0.0,0.16,0.225,-0.6,1,7.799579708425465e-05
0.35,0.0,0.16,0.225,-0.3,1,5.136077224363974e-05
0.35,0.0,0.16,0.225,0.0,1,5.937636401562211e-05
0.35,0.0,0.16,0.225,0.3,1,5.141161265105357e-05
0.35,0.0,0.16,0.225,0.6,1,7.808433896024326e-05
0.35,0.0,0.16,0.45,-0.6,1,8.886427948658644e-05
0.35,0.0,0.16,0.45,-0.3,1,7.481369807815021e-05
0.35,0.0,0.16,0.45,0.0,1,5.616511612295019e-05
0.35,0.0,0.16,0.45,0.3,1,7.483902951975194e-05
0.35,0.0,0.16,0.45,0.6,1,8.893460598107284e-05
0.35,0.0,0.16,0.675,-0.6,1,6.674619413054585e-05
0.35,0.0,0.16,0.675,-0.3,1,5.058204271080537e-05
0.35,0.0,0.16,0.675,0.0,1,8.34777776450503e-05
0.35,0.0,0.16,0.675,0.3,1,5.058498824547456e-05
0.35,0.0,0.16,0.675,0.6,1,6.671694469111483e-05
0.35,0.0,0.16,0.9,-0.6,1,5.266611493391681e-05
0.35,0.0,0.16,0.9,-0.3,1,6.480955347121315e-05
0.35,0.0,0.16,0.9,0.0,1,5.554474285362528e-05
0.35,0.0,0.16,0.9,0.3,1,6.479983203061502e-05
0.35,0.0,0.16,0.9,0.6,1,5.2574641670957595e-05
0.35,0.0,0.16,1.2,-0.6,1,7.953474438484662e-05
0.35,0.0,0.16,1.2,-0.3,1,8.498314158893053e-05
0.35,0.0,0.16,1.2,0.0,1,7.414797547184774e-05
0.35,0.0,0.16,1.2,0.3,1,8.494940796401794e-05
0.35,0.0,0.16,1.2,0.6,1,7.931058675970304e-05
0.35,0.0,0.16,1.57,-0.6,1,9.632273504364671e-05
0.35,0.0,0.16,1.57,-0.3,1,5.493106215119324e-05
0.35,0.0,0.16,1.57,0.0,1,9.74826537836033e-05
0.35,0.0,0.16,1.57,0.3,1,5.489724442177671e-05
0.35,0.0,0.16,1.57,0.6,1,9.603191409659178e-05
0.35,0.0,0.2,0.0,-0.6,1,7.772193455893173e-05
0.35,0.0,0.2,0.0,-0.3,1,8.249353622502896e-05
0.35,0.0,0.2,0.0,0.0,1,6.522644712427997e-05
0.35,0.0,0.2,0.0,0.3,1,8.267912199729519e-05
0.35,0.0,0.2,0.0,0.6,1,7.781620714807547e-05
0.35,0.0,0.2,0.225,-0.6,1,7.786690611536348e-05
0.35,0.0,0.2,0.225,-0.3,1,5.147265811801507e-05
0.35,0.0,0.2,0.225,0.0,1,5.9728150577334416e-05
0.35,0.0,0.2,0.225,0.3,1,5.152402568754102e-05
0.35,0.0,0.2,0.225,0.6,1,7.795918045321113e-05
0.35,0.0,0.2,0.45,-0.6,1,9.14252546525612e-05
0.35,0.0,0.2,0.45,-0.3,1,7.511375782664529e-05
0.35,0.0,0.2,0.45,0.0,1,5.652870623977679e-05
0.35,0.0,0.2,0.45,0.3,1,7.513858537184027e-05
0.35,0.0,0.2,0.45,0.6,1,9.148598547743399e-05
0.35,0.0,0.2,0.675,-0.6,1,7.104933976365894e-05
0.35,0.0,0.2,0.675,-0.3,1,5.093783570330144e-05
0.35,0.0,0.2,0.675,0.0,1,8.393217272217518e-05
0.35,0.0,0.2,0.675,0.3,1,5.093933449297923e-05
0.35,0.0,0.2,0.675,0.6,1,7.099129949003994e-05
0.35,0.0,0.2,0.9,-0.6,1,5.625218453521109e-05
0.35,0.0,0.2,0.9,-0.3,1,6.536729024306229e-05
0.35,0.0,0.2,0.9,0.0,1,5.5764407832474447e-05
0.35,0.0,0.2,0.9,0.3,1,6.535456471685737e-05
0.35,0.0,0.2,0.9,0.6,1,5.6129099755261916e-05
0.35,0.0,0.2,1.2,-0.6,1,8.342412570669557e-05
0.35,0.0,0.2,1.2,-0.3,1,8.556879675510291e-05
0.35,0.0,0.2,1.2,0.0,1,7.423296388023929e-05
0.35,0.0,0.2,1.2,0.3,1,8.553071304470826e-05
0.35,0.0,0.2,1.2,0.6,1,8.316256914066694e-05
0.35,0.0,0.2,1.57,-0.6,0,0.0923083991455376
0.35,0.0,0.2,1.57,-0.3,0,0.05936165128410727
0.35,0.0,0.2,1.57,0.0,0,0.046143571154733685
0.35,0.0,0.2,1.57,0.3,0,0.059275150494053776
0.35,0.0,0.2,1.57,0.6,0,0.09230839751181846
0.35,0.0,0.25,0.0,-0.6,1,7.767804493818682e-05
0.35,0.0,0.25,0.0,-0.3,1,8.206857422679067e-05
0.35,0.0,0.25,0.0,0.0,1,6.112452797035737e-05
0.35,0.0,0.25,0.0,0.3,1,8.223917179781645e-05
0.35,0.0,0.25,0.0,0.6,1,7.776656006188864e-05
0.35,0.0,0.25,0.225,-0.6,1,7.881215045760348e-05
0.35,0.0,0.25,0.225,-0.3,1,5.2571739736717995e-05
0.35,0.0,0.25,0.225,0.0,1,6.386777680395706e-05
0.35,0.0,0.25,0.225,0.3,1,5.262213961274877e-05
0.35,0.0,0.25,0.225,0.6,1,7.890482606756e-05
0.35,0.0,0.25,0.45,-0.6,1,9.574269690282594e-05
0.35,0.0,0.25,0.45,-0.3,1,7.620735823832267e-05
0.35,0.0,0.25,0.45,0.0,1,5.802840280786494e-05
0.35,0.0,0.25,0.45,0.3,1,7.62308341378588e-05
0.35,0.0,0.25,0.45,0.6,1,9.578242708202891e-05
0.35,0.0,0.25,0.675,-0.6,1,7.682888370190856e-05
0.35,0.0,0.25,0.675,-0.3,1,5.1622391240376666e-05
0.35,0.0,0.25,0.675,0.0,1,8.509575136939342e-05
0.35,0.0,0.25,0.675,0.3,1,5.162174992724039e-05
0.35,0.0,0.25,0.675,0.6,1,7.672464659816763e-05
0.35,0.0,0.25,0.9,-0.6,1,6.039736037900865e-05
0.35,0.0,0.25,0.9,-0.3,1,6.617418197787162e-05
0.35,0.0,0.25,0.9,0.0,1,5.6197090687376626e-05
0.35,0.0,0.25,0.9,0.3,1,6.615755241089857e-05
0.35,0.0,0.25,0.9,0.6,1,6.023307871855906e-05
0.35,0.0,0.25,1.2,-0.6,1,8.570210418357304e-05
0.35,0.0,0.25,1.2,-0.3,1,8.630463144478558e-05
0.35,0.0,0.25,1.2,0.0,1,7.451950861077719e-05
0.35,0.0,0.25,1.2,0.3,1,8.62620225330238e-05
0.35,0.0,0.25,1.2,0.6,1,8.549152796375977e-05
0.35,0.0,0.25,1.57,-0.6,0,0.39639779286747095
0.35,0.0,0.25,1.57,-0.3,0,0.23415165174120275
0.35,0.0,0.25,1.57,0.0,0,0.18071392961237712
0.35,0.0,0.25,1.57,0.3,0,0.23381930297917977
0.35,0.0,0.25,1.57,0.6,0,0.3959648668344192
0.35,0.1,0.08,0.0,-0.6,1,5.8254298692511786e-05
0.35,0.1,0.08,0.0,-0.3,0,0.320411395487069
0.35,0.1,0.08,0.0,0.0,0,0.17606513697136938
0.35,0.1,0.08,0.0,0.3,0,0.3272477955988286
0.35,0.1,0.08,0.0,0.6,0,0.16250841608520325
0.35,0.1,0.08,0.225,-0.6,1,6.860929666565227e-05
0.35,0.1,0.08,0.225,-0.3,1,5.4019234218909904e-05
0.35,0.1,0.08,0.225,0.0,0,0.28814670958690214
0.35,0.1,0.08,0.225,0.3,1,8.401833390186271e-05
0.35,0.1,0.08,0.225,0.6,1,5.165843514129844e-05
0.35,0.1,0.08,0.45,-0.6,1,6.50513701869e-05
0.35,0.1,0.08,0.45,-0.3,1,5.941789276711916e-05
0.35,0.1,0.08,0.45,0.0,1,7.105620435862587e-05
0.35,0.1,0.08,0.45,0.3,1,7.578108181818912e-05
0.35,0.1,0.08,0.45,0.6,1,5.1474767280348736e-05
0.35,0.1,0.08,0.675,-0.6,1,5.87372474848099e-05
0.35,0.1,0.08,0.675,-0.3,1,5.579921095381999e-05
0.35,0.1,0.08,0.675,0.0,1,9.827373466115214e-05
0.35,0.1,0.08,0.675,0.3,1,9.234448664128686e-05
0.35,0.1,0.08,0.675,0.6,1,5.851246872339315e-05
0.35,0.1,0.08,0.9,-0.6,1,6.6720337500603e-05
0.35,0.1,0.08,0.9,-0.3,1,5.400929300579261e-05
0.35,0.1,0.08,0.9,0.0,1,6.56314529408718e-05
0.35,0.1,0.08,0.9,0.3,1,5.890350848029463e-05
0.35,0.1,0.08,0.9,0.6,1,6.912680166089265e-05
0.35,0.1,0.08,1.2,-0.6,1,7.559205683703272e-05
0.35,0.1,0.08,1.2,-0.3,1,5.727335896593315e-05
0.35,0.1,0.08,1.2,0.0,1,9.102956504659607e-05
0.35,0.1,0.08,1.2,0.3,1,7.750957498971545e-05
0.35,0.1,0.08,1.2,0.6,1,8.558280884659537e-05
0.35,0.1,0.08,1.57,-0.6,1,9.553390609336425e-05
0.35,0.1,0.08,1.57,-0.3,1,8.446391323109125e-05
0.35,0.1,0.08,1.57,0.0,1,6.407512101567145e-05
0.35,0.1,0.08,1.57,0.3,1,5.217977853421143e-05
0.35,0.1,0.08,1.57,0.6,1,5.4839168451655864e-05
0.35,0.1,0.12,0.0,-0.6,1,5.812318523629862e-05
0.35,0.1,0.12,0.0,-0.3,1,9.276929747759974e-05
0.35,0.1,0.12,0.0,0.0,0,0.1524264985865309
0.35,0.1,0.12,0.0,0.3,0,0.05342480457705701
0.35,0.1,0.12,0.0,0.6,0,0.04695898568556111
0.35,0.1,0.12,0.225,-0.6,1,5.576741722249637e-05
0.35,0.1,0.12,0.225,-0.3,1,8.627125845482484e-05
0.35,0.1,0.12,0.225,0.0,1,9.69552323527444e-05
0.35,0.1,0.12,0.225,0.3,1,6.349924879751896e-05
0.35,0.1,0.12,0.225,0.6,1,9.098014379912819e-05
0.35,0.1,0.12,0.45,-0.6,1,6.609797631500185e-05
0.35,0.1,0.12,0.45,-0.3,1,6.445174605393494e-05
0.35,0.1,0.12,0.45,0.0,1,6.740443927725085e-05
0.35,0.1,0.12,0.45,0.3,1,6.81734037107036e-05
0.35,0.1,0.12,0.45,0.6,1,9.782505458318197e-05
0.35,0.1,0.12,0.675,-0.6,1,6.316554803539953e-05
0.35,0.1,0.12,0.675,-0.3,1,6.109366093448572e-05
0.35,0.1,0.12,0.675,0.0,1,9.853554052277785e-05
0.35,0.1,0.12,0.675,0.3,1,9.185716618109778e-05
0.35,0.1,0.12,0.675,0.6,1,5.841234759218829e-05
0.35,0.1,0.12,0.9,-0.6,1,6.977705492655134e-05
0.35,0.1,0.12,0.9,-0.3,1,5.83895672002563e-05
0.35,0.1,0.12,0.9,0.0,1,6.602324423773732e-05
0.35,0.1,0.12,0.9,0.3,1,5.883007299047944e-05
0.35,0.1,0.12,0.9,0.6,1,6.951644814169581e-05
0.35,0.1,0.12,1.2,-0.6,1,7.955086321927499e-05
0.35,0.1,0.12,1.2,-0.3,1,5.700868733499098e-05
0.35,0.1,0.12,1.2,0.0,1,9.104454145208508e-05
0.35,0.1,0.12,1.2,0.3,1,7.733042373728995e-05
0.35,0.1,0.12,1.2,0.6,1,8.635629373911239e-05
0.35,0.1,0.12,1.57,-0.6,1,5.021815881868262e-05
0.35,0.1,0.12,1.57,-0.3,1,7.528669732982069e-05
0.35,0.1,0.12,1.57,0.0,1,6.258315422589031e-05
0.35,0.1,0.12,1.57,0.3,1,5.1173752114336054e-05
0.35,0.1,0.12,1.57,0.6,1,5.4485592129322744e-05
0.35,0.1,0.16,0.0,-0.6,1,6.93383325426993e-05
0.35,0.1,0.16,0.0,-0.3,1,6.073458101131501e-05
0.35,0.1,0.16,0.0,0.0,1,5.93340296877715e-05
0.35,0.1,0.16,0.0,0.3,1,5.421363346248533e-05
0.35,0.1,0.16,0.0,0.6,1,8.474019016837065e-05
0.35,0.1,0.16,0.225,-0.6,1,8.164973568794881e-05
0.35,0.1,0.16,0.225,-0.3,1,9.560664975504154e-05
0.35,0.1,0.16,0.225,0.0,1,7.497042025643043e-05
0.35,0.1,0.16,0.225,0.3,1,9.831182668178814e-05
0.35,0.1,0.16,0.225,0.6,1,8.342658040349597e-05
0.35,0.1,0.16,0.45,-0.6,1,7.371777453304718e-05
0.35,0.1,0.16,0.45,-0.3,1,6.816702645114054e-05
0.35,0.1,0.16,0.45,0.0,1,6.746200088998532e-05
0.35,0.1,0.16,0.45,0.3,1,6.799702403584588e-05
0.35,0.1,0.16,0.45,0.6,1,9.773277981654256e-05
0.35,0.1,0.16,0.675,-0.6,1,6.705295358759865e-05
0.35,0.1,0.16,0.675,-0.3,1,6.62929967283581e-05
0.35,0.1,0.16,0.675,0.0,1,9.91251667834225e-05
0.35,0.1,0.16,0.675,0.3,1,9.19346072976464e-05
0.35,0.1,0.16,0.675,0.6,1,5.8624268214174096e-05
0.35,0.1,0.16,0.9,-0.6,1,7.470609787740696e-05
